index	name	abbreviation	color	volume_mm3
10385	right Main olfactory bulb, outer plexiform layer	MOBopl-R	9AD2BC	0.0
10386	right Accessory olfactory bulb	AOB-R	9DF0D2	0.0
10387	right Accessory olfactory bulb, glomerular layer	AOBgl-R	9DF0D1	0.07715625366472523
10388	right Accessory olfactory bulb, granular layer	AOBgr-R	95E4C8	0.110250005236594
10389	right Accessory olfactory bulb, mitral layer	AOBmi-R	9DEFD2	0.138500006578397
10390	right Anterior olfactory nucleus	AON-R	54BF94	2.4350313656577782
10391	right Anterior olfactory nucleus, dorsal part	AONd-R	54BE94	0.0
10392	right Anterior olfactory nucleus, external part	AONe-R	54BE93	0.0
10393	right Anterior olfactory nucleus, lateral part	AONl-R	53BF93	0.0
10394	right Anterior olfactory nucleus, medial part	AONm-R	53BE94	0.0
10395	right Anterior olfactory nucleus, posteroventral part	AONpv-R	53BE93	0.0
10396	right Anterior olfactory nucleus, layer 1	AON1-R	54BF93	0.0
10397	right Anterior olfactory nucleus, layer 2	AON2-R	53BF94	0.0
10398	right Taenia tecta	TT-R	62CF9F	0.0
10399	right Taenia tecta, dorsal part	TTd-R	61D09F	0.3643281423046574
10400	right Taenia tecta, dorsal part, layers 1-4	TTd1-4-R	62D09F	0.0
10401	right Taenia tecta, dorsal part, layer 1	TTd1-R	61D09E	0.0
10402	right Taenia tecta, dorsal part, layer 2	TTd2-R	61CF9F	0.0
10403	right Taenia tecta, dorsal part, layer 3	TTd3-R	61CF9E	0.0
10404	right Taenia tecta, dorsal part, layer 4	TTd4-R	62D09D	0.0
10405	right Taenia tecta, ventral part	TTv-R	62CF9E	0.3604375171198626
10406	right Taenia tecta, ventral part, layers 1-3	TTv1-3-R	62D09E	0.0
10407	right Taenia tecta, ventral part, layer 1	TTv1-R	62CE9F	0.0
10408	right Taenia tecta, ventral part, layer 2	TTv2-R	60D09F	0.0
10409	right Taenia tecta, ventral part, layer 3	TTv3-R	62CF9D	0.0
10410	right Dorsal peduncular area	DP-R	A3DAA3	0.2516718869537726
10411	right Dorsal peduncular area, layer 1	DP1-R	A4D9A4	0.0
10412	right Dorsal peduncular area, layer 2	DP2-R	A3DAA4	0.0
10413	right Dorsal peduncular area, layer 2/3	DP2/3-R	A4DAA3	0.0
10414	right Dorsal peduncular area, layer 5	DP5-R	A4D9A3	0.0
10415	right Dorsal peduncular area, layer 6a	DP6a-R	A4DAA4	0.0
10416	right Piriform area	PIR-R	6ACAB9	5.78314089968444
10417	right Piriform area, layers 1-3	PIR1-3-R	6ACBBA	0.0
10418	right Piriform area, molecular layer	PIR1-R	6ACBB9	0.0
10419	right Piriform area, pyramidal layer	PIR2-R	6ACABA	0.0
10420	right Piriform area, polymorph layer	PIR3-R	69CBBA	0.0
10421	right Nucleus of the lateral olfactory tract	NLOT-R	95E3C7	0.0
10422	right Nucleus of the lateral olfactory tract, layers 1-3	NLOT1-3-R	94E4C8	0.0
10423	right Nucleus of the lateral olfactory tract, molecular layer	NLOT1-R	95E4C7	0.05570312764575647
10424	right Nucleus of the lateral olfactory tract, pyramidal layer	NLOT2-R	95E3C8	0.07467187854672375
10425	right Nucleus of the lateral olfactory tract, layer 3	NLOT3-R	94E4C7	0.028953126375199645
10426	right Cortical amygdalar area	COA-R	60E7B5	0.0
10427	right Cortical amygdalar area, anterior part	COAa-R	60E5B7	0.38410939324421634
10428	right Cortical amygdalar area, anterior part, layer 1	COAa1-R	61E7B7	0.0
10429	right Cortical amygdalar area, anterior part, layer 2	COAa2-R	61E7B6	0.0
10430	right Cortical amygdalar area, anterior part, layer 3	COAa3-R	61E6B7	0.0
10431	right Cortical amygdalar area, posterior part	COAp-R	5FE7B6	0.0
10432	right Cortical amygdalar area, posterior part, lateral zone	COApl-R	5FE6B7	0.6010156535467104
10433	right Cortical amygdalar area, posterior part, lateral zone, layers 1-2	COApl1-2-R	61E6B5	0.0
10434	right Cortical amygdalar area, posterior part, lateral zone, layers 1-3	COApl1-3-R	61E5B7	0.0
10435	right Cortical amygdalar area, posterior part, lateral zone, layer 1	COApl1-R	60E7B7	0.0
10436	right Cortical amygdalar area, posterior part, lateral zone, layer 2	COApl2-R	61E6B6	0.0
10437	right Cortical amygdalar area, posterior part, lateral zone, layer 3	COApl3-R	60E7B6	0.0
10438	right Cortical amygdalar area, posterior part, medial zone	COApm-R	60E6B5	0.6476094057597948
10439	right Cortical amygdalar area, posterior part, medial zone, layers 1-2	COApm1-2-R	61E5B6	0.0
10440	right Cortical amygdalar area, posterior part, medial zone, layers 1-3	COApm1-3-R	5FE7B7	0.0
10441	right Cortical amygdalar area, posterior part, medial zone, layer 1	COApm1-R	60E6B7	0.0
10442	right Cortical amygdalar area, posterior part, medial zone, layer 2	COApm2-R	60E6B6	0.0
10443	right Cortical amygdalar area, posterior part, medial zone, layer 3	COApm3-R	61E7B5	0.0
10444	right Piriform-amygdalar area	PAA-R	59D9AA	0.5956719032928959
10445	right Piriform-amygdalar area, layers 1-3	PAA1-3-R	59DAAB	0.0
10446	right Piriform-amygdalar area, molecular layer	PAA1-R	59DAAA	0.0
10447	right Piriform-amygdalar area, pyramidal layer	PAA2-R	59D9AB	0.0
10448	right Piriform-amygdalar area, polymorph layer	PAA3-R	58DAAB	0.0
10449	right Postpiriform transition area	TR-R	A8ECD2	0.6991094082059135
10450	right Postpiriform transition area, layers 1-3	TR1-3-R	A8ECD3	0.0
10451	right Postpiriform transition area, layers 1	TR1-R	A8EBD3	0.0
10452	right Postpiriform transition area, layers 2	TR2-R	A7ECD3	0.0
10453	right Postpiriform transition area, layers 3	TR3-R	A8EBD2	0.0
10454	right Hippocampal formation	HPF-R	7DCD4B	0.2109218850182515
10455	right Hippocampal region	HIP-R	7DD048	0.0
10456	right Ammon's horn	CA-R	7ED04A	0.0
10457	right Field CA1	CA1-R	7ECF4B	5.1050783674782
10458	right Field CA1, stratum lacunosum-moleculare	CA1slm-R	7DD04B	0.0
10459	right Field CA1, stratum oriens	CA1so-R	7ECF4A	0.0
10460	right Field CA1, pyramidal layer	CA1sp-R	66A83D	0.0
10461	right Field CA1, stratum radiatum	CA1sr-R	7DD04A	0.0
10462	right Field CA2	CA2-R	7DCF4B	0.2374375112776761
10463	right Field CA2, stratum lacunosum-moleculare	CA2slm-R	7DCF4A	0.0
10464	right Field CA2, stratum oriens	CA2so-R	7ED049	0.0
10465	right Field CA2, pyramidal layer	CA2sp-R	66A83C	0.0
10466	right Field CA2, stratum radiatum	CA2sr-R	7ECE4B	0.0
10467	right Field CA3	CA3-R	7ECF49	3.132265773774634
10468	right Field CA3, stratum lacunosum-moleculare	CA3slm-R	7DD049	0.0
10469	right Field CA3, stratum lucidum	CA3slu-R	7DCE4B	0.0
10470	right Field CA3, stratum oriens	CA3so-R	7CD04A	0.0
10471	right Field CA3, pyramidal layer	CA3sp-R	66A73D	0.0
10472	right Field CA3, stratum radiatum	CA3sr-R	7CCF4B	0.0
10473	right Dentate gyrus	DG-R	7DCF49	0.0
10474	right Dentate gyrus, molecular layer	DG-mo-R	7BD04A	2.156515727428996
10475	right Dentate gyrus, polymorph layer	DG-po-R	7ECE4A	0.341859391237449
10476	right Dentate gyrus, granule cell layer	DG-sg-R	65A83D	0.8005781630254205
10477	right Dentate gyrus, subgranular zone	DG-sgz-R	7CD04B	0.0
10478	right Dentate gyrus crest	DGcr-R	7DCE4A	0.0
10479	right Dentate gyrus crest, molecular layer	DGcr-mo-R	7CCF4A	0.0
10480	right Dentate gyrus crest, polymorph layer	DGcr-po-R	7ECE49	0.0
10481	right Dentate gyrus crest, granule cell layer	DGcr-sg-R	7CD049	0.0
10482	right Dentate gyrus lateral blade	DGlb-R	7CCE4B	0.0
10483	right Dentate gyrus lateral blade, molecular layer	DGlb-mo-R	7ED048	0.0
10484	right Dentate gyrus lateral blade, polymorph layer	DGlb-po-R	7ECD4B	0.0
10485	right Dentate gyrus lateral blade, granule cell layer	DGlb-sg-R	7DCE49	0.0
10486	right Dentate gyrus medial blade	DGmb-R	7CCF49	0.0
10487	right Dentate gyrus medial blade, molecular layer	DGmb-mo-R	7CCE4A	0.0
10488	right Dentate gyrus medial blade, polymorph layer	DGmb-po-R	7BD04B	0.0
10489	right Dentate gyrus medial blade, granule cell layer	DGmb-sg-R	7ECF48	0.0
10490	right Fasciola cinerea	FC-R	7ECD4A	0.031125001478358172
10491	right Induseum griseum	IG-R	7ED04B	0.06364062802276749
10492	right Retrohippocampal region	RHP-R	30B625	0.0
10493	right Entorhinal area	ENT-R	32B822	0.0
10494	right Entorhinal area, lateral part	ENTl-R	32B525	0.0
10495	right Entorhinal area, lateral part, layer 1	ENTl1-R	32B722	0.4908437733138271
10496	right Entorhinal area, lateral part, layer 2	ENTl2-R	32B825	0.8012969130595593
10497	right Entorhinal area, lateral part, layer 2/3	ENTl2/3-R	2FB825	0.0
10498	right Entorhinal area, lateral part, layer 2a	ENTl2a-R	30B624	0.0
10499	right Entorhinal area, lateral part, layer 2b	ENTl2b-R	30B823	0.0
10500	right Entorhinal area, lateral part, layer 3	ENTl3-R	32B725	0.6578281562451593
10501	right Entorhinal area, lateral part, layer 4	ENTl4-R	32B724	0.0
10502	right Entorhinal area, lateral part, layer 4/5	ENTl4/5-R	31B724	0.0
10503	right Entorhinal area, lateral part, layer 5	ENTl5-R	31B824	0.7147031589465769
10504	right Entorhinal area, lateral part, layer 5/6	ENTl5/6-R	30B825	0.0
10505	right Entorhinal area, lateral part, layer 6a	ENTl6a-R	32B824	0.5253906499547156
10506	right Entorhinal area, lateral part, layer 6b	ENTl6b-R	31B825	0.0
10507	right Entorhinal area, medial part, dorsal zone	ENTm-R	31B623	0.0
10508	right Entorhinal area, medial part, dorsal zone, layer 1	ENTm1-R	31B625	0.622875029584975
10509	right Entorhinal area, medial part, dorsal zone, layer 2	ENTm2-R	30B824	0.6297812799130043
10510	right Entorhinal area, medial part, dorsal zone, layer 2a	ENTm2a-R	32B624	0.0
10511	right Entorhinal area, medial part, dorsal zone, layer 2b	ENTm2b-R	31B823	0.0
10512	right Entorhinal area, medial part, dorsal zone, layer 3	ENTm3-R	31B723	0.4918593983620667
10513	right Entorhinal area, medial part, dorsal zone, layer 4	ENTm4-R	31B624	0.0
10514	right Entorhinal area, medial part, dorsal zone, layer 5	ENTm5-R	30B724	0.4567187716929766
10515	right Entorhinal area, medial part, dorsal zone, layer 5/6	ENTm5/6-R	30B725	0.0
10516	right Entorhinal area, medial part, dorsal zone, layer 6	ENTm6-R	32B623	0.31395313991197327
10517	right Entorhinal area, medial part, ventral zone	ENTmv-R	30B723	0.0
10518	right Entorhinal area, medial part, ventral zone, layer 1	ENTmv1-R	31B725	0.0
10519	right Entorhinal area, medial part, ventral zone, layer 2	ENTmv2-R	32B823	0.0
10520	right Entorhinal area, medial part, ventral zone, layer 3	ENTmv3-R	32B625	0.0
10521	right Entorhinal area, medial part, ventral zone, layer 4	ENTmv4-R	32B723	0.0
10522	right Entorhinal area, medial part, ventral zone, layer 5/6	ENTmv5/6-R	32B524	0.0
10523	right Parasubiculum	PAR-R	72D568	0.46604689713603875
10524	right Parasubiculum, layer 1	PAR1-R	72D469	0.0
10525	right Parasubiculum, layer 2	PAR2-R	71D569	0.0
10526	right Parasubiculum, layer 3	PAR3-R	72D569	0.0
10527	right Postsubiculum	POST-R	47C83C	0.5402187756590138
10528	right Postsubiculum, layer 1	POST1-R	48C73C	0.0
10529	right Postsubiculum, layer 2	POST2-R	48C83B	0.0
10530	right Postsubiculum, layer 3	POST3-R	48C83C	0.0
10531	right Presubiculum	PRE-R	59B847	0.4620625219467911
10532	right Presubiculum, layer 1	PRE1-R	59B947	0.0
10533	right Presubiculum, layer 2	PRE2-R	59B946	0.0
10534	right Presubiculum, layer 3	PRE3-R	58B947	0.0
10535	right Subiculum	SUB-R	4FC244	1.052015674968061
10536	right Subiculum, dorsal part	SUBd-R	4FC243	0.0
10537	right Subiculum, dorsal part, molecular layer	SUBd-m-R	4EC244	0.0
10538	right Subiculum, dorsal part, pyramidal layer	SUBd-sp-R	4BB547	0.0
10539	right Subiculum, dorsal part, stratum radiatum	SUBd-sr-R	4FC143	0.0
10540	right Subiculum, ventral part	SUBv-R	4FC144	0.0
10541	right Subiculum, ventral part, molecular layer	SUBv-m-R	4EC243	0.0
10542	right Subiculum, ventral part, pyramidal layer	SUBv-sp-R	4BB546	0.0
10543	right Subiculum, ventral part, stratum radiatum	SUBv-sr-R	4EC144	0.0
10544	right Prosubiculum	ProS-R	57B947	0.6498906558681483
10545	right Prosubiculum, dorsal part	ProSd-R	57BA47	0.0
10546	right Prosubiculum, dorsal part, molecular layer	ProSd-m-R	58BA48	0.0
10547	right Prosubiculum, dorsal part, pyramidal layer	ProSd-sp-R	56B84B	0.0
10548	right Prosubiculum, dorsal part, stratum radiatum	ProSd-sr-R	57B948	0.0
10549	right Prosubiculum, ventral part	ProSv-R	58BA47	0.0
10550	right Prosubiculum, ventral part, molecular layer	ProSv-m-R	58B948	0.0
10551	right Prosubiculum, ventral part, pyramidal layer	ProSv-sp-R	56B84A	0.0
10552	right Prosubiculum, ventral part, stratum radiatum	Prosv-sr-R	57BA48	0.0
10553	right Hippocampo-amygdalar transition area	HATA-R	33B931	0.21071876000860357
10554	right Area prostriata	APr-R	33B932	0.1614062576663855
10555	right Cortical subplate	CTXsp-R	8AD987	0.1870000088820234
10556	right Layer 6b, isocortex	6b-R	8ADA87	0.0
10557	right Claustrum	CLA-R	8ADA86	0.27528126307515777
10558	right Endopiriform nucleus	EP-R	A0EE9D	0.0
10559	right Endopiriform nucleus, dorsal part	EPd-R	A0EE9C	0.9082656681403023
10560	right Endopiriform nucleus, ventral part	EPv-R	A0ED9D	0.48646877310602576
10561	right Lateral amygdalar nucleus	LA-R	90EB8D	0.4201406449556089
10562	right Basolateral amygdalar nucleus	BLA-R	9DE79C	0.0
10563	right Basolateral amygdalar nucleus, anterior part	BLAa-R	9DE79B	0.38506251828948734
10564	right Basolateral amygdalar nucleus, posterior part	BLAp-R	9DE69C	0.3554218918816332
10565	right Basolateral amygdalar nucleus, ventral part	BLAv-R	9CE79C	0.20926563493958383
10566	right Basomedial amygdalar nucleus	BMA-R	84EA81	0.0
10567	right Basomedial amygdalar nucleus, anterior part	BMAa-R	84EA80	0.3841562682464428
10568	right Basomedial amygdalar nucleus, posterior part	BMAp-R	84E981	0.35884376704416354
10569	right Posterior amygdalar nucleus	PA-R	97EC93	0.4828437729338475
10570	right Cerebral nuclei	CNU-R	98D6F8	0.0
10571	right Striatum	STR-R	97D6F9	1.345531313909305
10572	right Striatum dorsal region	STRd-R	98D6F9	0.0
10573	right Caudoputamen	CP-R	98D5F9	13.010188117950747
10574	right Striatum ventral region	STRv-R	7FCDF7	0.0
10575	right Nucleus accumbens	ACB-R	80CDF8	2.198734479434279
10576	right Fundus of striatum	FS-R	7ECDF8	0.21570313524534868
10577	right Olfactory tubercle	OT-R	7FCCF7	1.9098750907141948
10578	right Islands of Calleja	isl-R	80CCF7	0.0
10579	right Major island of Calleja	islm-R	80CDF6	0.0
10580	right Olfactory tubercle, layers 1-3	OT1-3-R	80CDF7	0.0
10581	right Olfactory tubercle, molecular layer	OT1-R	7FCCF8	0.0
10582	right Olfactory tubercle, pyramidal layer	OT2-R	80CCF8	0.0
10583	right Olfactory tubercle, polymorph layer	OT3-R	7FCDF8	0.0
10584	right Lateral strip of striatum	LSS-R	80CBF8	0.0
10585	right Lateral septal complex	LSX-R	90CAEC	0.0
10586	right Lateral septal nucleus	LS-R	90CBED	0.0
10587	right Lateral septal nucleus, caudal (caudodorsal) part	LSc-R	90CBEC	0.28117188835494744
10588	right Lateral septal nucleus, rostral (rostroventral) part	LSr-R	90CAED	0.9417500447307248
10589	right Lateral septal nucleus, ventral part	LSv-R	8FCBED	0.30407813944293594
10590	right Septofimbrial nucleus	SF-R	8FCBEC	0.24062501142907422
10591	right Septohippocampal nucleus	SH-R	8FCAED	0.0184843758779607
10592	right Striatum-like amygdalar nuclei	sAMY-R	80C0E1	0.0
10593	right Anterior amygdalar area	AAA-R	80C0E2	0.24745313675339276
10594	right Bed nucleus of the accessory olfactory tract	BA-R	80BFE2	0.012468750592233846
10595	right Central amygdalar nucleus	CEA-R	7EC0E2	0.0
10596	right Central amygdalar nucleus, capsular part	CEAc-R	80BFE0	0.15487500735616777
10597	right Central amygdalar nucleus, lateral part	CEAl-R	80BEE1	0.12990625617021578
10598	right Central amygdalar nucleus, medial part	CEAm-R	7FC0E0	0.3739062677595939
10599	right Intercalated amygdalar nucleus	IA-R	80BEE2	0.09121875433265814
10600	right Medial amygdalar nucleus	MEA-R	80BFE1	1.014453173183938
10601	right Medial amygdalar nucleus, anterodorsal part	MEAad-R	7FC0E2	0.0
10602	right Medial amygdalar nucleus, anteroventral part	MEAav-R	7FC0E1	0.0
10603	right Medial amygdalar nucleus, posterodorsal part	MEApd-R	7FBFE2	0.0
10604	right Medial amygdalar nucleus, posterodorsal part, sublayer a	MEApd-a-R	7FBFE1	0.0
10605	right Medial amygdalar nucleus, posterodorsal part, sublayer b	MEApd-b-R	80C0E0	0.0
10606	right Medial amygdalar nucleus, posterodorsal part, sublayer c	MEApd-c-R	7EC0E1	0.0
10607	right Medial amygdalar nucleus, posteroventral part	MEApv-R	7FBEE2	0.0
10608	right Pallidum	PAL-R	8599CC	0.5655625268627773
10609	right Pallidum, dorsal region	PALd-R	8599CB	0.0
10610	right Globus pallidus, external segment	GPe-R	8598CC	0.7826875371756614
10611	right Globus pallidus, internal segment	GPi-R	8499CC	0.21164063505239028
10612	right Pallidum, ventral region	PALv-R	A2B0D8	0.0
10613	right Substantia innominata	SI-R	A2B1D7	1.5140469469133677
10614	right Magnocellular nucleus	MA-R	A2B1D8	0.18223438365566835
10615	right Pallidum, medial region	PALm-R	95A7D3	0.0
10616	right Medial septal complex	MSC-R	96A6D2	0.0
10617	right Medial septal nucleus	MS-R	96A7D3	0.2139062601600017
10618	right Diagonal band nucleus	NDB-R	96A6D3	0.3721093926742469
10619	right Triangular nucleus of septum	TRS-R	96A7D2	0.1801562585569627
10620	right Pallidum, caudal region	PALc-R	B1BFDF	0.0
10621	right Bed nuclei of the stria terminalis	BST-R	B3C0DE	0.6702656568359089
10622	right Bed nuclei of the stria terminalis, anterior division	BSTa-R	B3BFDF	0.0
10623	right Bed nuclei of the stria terminalis, anterior division, anterolateral area	BSTal-R	B2BFDD	0.0
10624	right Bed nuclei of the stria terminalis, anterior division, anteromedial area	BSTam-R	B3BFDE	0.0
10625	right Bed nuclei of the stria terminalis, anterior division, dorsomedial nucleus	BSTdm-R	B2C0DE	0.0
10626	right Bed nuclei of the stria terminalis, anterior division, fusiform nucleus	BSTfu-R	B2BFDF	0.0
10627	right Bed nuclei of the stria terminalis, anterior division, juxtacapsular nucleus	BSTju-R	B3BEDF	0.0
10628	right Bed nuclei of the stria terminalis, anterior division, magnocellular nucleus	BSTmg-R	B2BFDE	0.0
10629	right Bed nuclei of the stria terminalis, anterior division, oval nucleus	BSTov-R	B1C0DF	0.0
10630	right Bed nuclei of the stria terminalis, anterior division, rhomboid nucleus	BSTrh-R	B3BFDD	0.0
10631	right Bed nuclei of the stria terminalis, anterior division, ventral nucleus	BSTv-R	B3C0DD	0.0
10632	right Bed nuclei of the stria terminalis, posterior division	BSTp-R	B2C0DF	0.0
