index,name,n_PBS,n_Lecanemab,mean_PBS,mean_Lecanemab,median_PBS,median_Lecanemab,log2fc_Lec_over_PBS,t_stat,p_value,p_value_fdr
193,"left Posterolateral visual area, layer 1",3,3,164.7939996633418,134.83145427000693,112.35954522500577,149.81272696667438,-0.2895066171930393,-0.43133109281375354,0.6984192575869173,0.8559059529251437
105,"left Supplemental somatosensory area, layer 6a",3,3,2297.3855117950766,2562.091381575164,1823.529325151711,2421.5685124326487,0.1573289650426083,0.3935193001328396,0.7179887448438592,0.8713455641308971
119,"left Visceral area, layer 6a",3,3,59.956424167473216,50.893243770064466,39.73856020402294,39.73856020402294,-0.2364401958177959,-0.34596009201802747,0.7513063435016425,0.8776943265206104
8,"left Frontal pole, layer 2/3",3,3,15.231787355999117,12.362030317912328,16.556290604346867,5.960264617564873,-0.30116953469857705,-0.3509670106514251,0.7454469145989049,0.8776943265206104
29,"left Secondary motor area, layer 6b",3,3,6.815365227712554,5.885997242115387,8.364311870374497,4.646839927985831,-0.21150410516028822,-0.348742916231458,0.7453036408668795,0.8776943265206104
56,"left Primary somatosensory area, barrel field, layer 6a",3,3,190.92087290321078,166.79636043038658,133.0739236404173,162.64590667162113,-0.19488702872797273,-0.362111756501336,0.750444809147296,0.8776943265206104
111,"left Gustatory areas, layer 5",3,3,93.57533407456886,83.43416486451707,103.71650328462067,89.88763618000458,-0.16549003010009666,-0.33042569730456145,0.765421230709756,0.8859042022103657
98,"left Primary somatosensory area, unassigned, layer 6a",3,3,20.90615433841346,17.710309089229238,17.1776682143652,19.574552151253368,-0.23933831337798492,-0.3152713609912257,0.7777230932203242,0.8918842812159681
84,"left Primary somatosensory area, upper limb, layer 6a",3,3,401.73377941745366,336.6106193855716,345.0681726364654,352.6799705622698,-0.2551590826739669,-0.30828622248337706,0.7853649533168581,0.8924601742237024
156,"left Ventral auditory area, layer 6b",3,3,1.7291314615528484,1.9596823230932279,1.7291314615528481,1.7291314615528481,0.1805722455436623,0.2696799449852965,0.8007513910898025,0.9017470620380659
71,"left Primary somatosensory area, lower limb, layer 6b",3,3,5.955229152990147,4.820899790515834,4.253735109278677,2.5522410655672063,-0.304854581471419,-0.2576626505603321,0.8093902896099031,0.9033373767967668
108,"left Gustatory areas, layer 1",3,3,53.40963027195313,60.08583405594728,51.502143476526236,60.085834055947274,0.16992500143931139,0.24400466103151291,0.823799938922696,0.9112831182773186
23,"left Primary motor area, Layer 6b",3,3,26.313315167814512,29.320551186993317,23.681983651033065,25.937410665417165,0.15611920191165868,0.18411492357966486,0.8649013594148889,0.9273727538938084
78,"left Primary somatosensory area, mouth, layer 6b",3,3,21.73284678001035,18.95844080809414,9.710420901706755,23.58245076128783,-0.19703684704983895,-0.18342535215472275,0.8680208976446047,0.9273727538938084
82,"left Primary somatosensory area, upper limb, layer 4",3,3,88.47271132893088,86.53535268669152,93.6390010415692,87.82692511485111,-0.03194289250238923,-0.18713485846554131,0.863905972936643,0.9273727538938084
155,"left Ventral auditory area, layer 6a",3,3,17.255681941308328,15.807652687492245,10.498212090166605,16.65233641888496,-0.12644833523328036,-0.20180183819889363,0.8567012174842021,0.9273727538938084
148,"left Posterior auditory area, layer 6a",3,3,51.18361881011139,48.62443786960582,46.065256929100244,53.74279975061695,-0.07400058144229339,-0.12700012700019053,0.9069959326802205,0.9533057710710104
176,"left Anteromedial visual area, layer 6a",3,3,6.499635281567891,6.881966768718944,5.161475076539208,8.0289612301721,0.0824621601796415,0.12649110640673525,0.9075470940596019,0.9533057710710104
191,"left Primary visual area, layer 6b",3,3,55.4531868019314,53.3473695816049,42.11634440653018,50.53961328783622,-0.0558532347324903,-0.09370425713316326,0.9336525975235269,0.9725547890870072
9,"left Frontal pole, layer 5",3,3,8.119953478221406,8.436315302048214,8.541769243323817,4.74542735740212,0.05514155418579815,0.06501797272931518,0.9522932952144408,0.9757103434574189
106,"left Supplemental somatosensory area, layer 6b",3,3,182.802156079841,173.1809899703757,96.21166109465317,202.04448829877165,-0.07800251200083465,-0.07280352571744354,0.9460492858170386,0.9757103434574189
21,"left Primary motor area, Layer 5",3,3,124.21143433598701,123.6203031791233,133.89120702963027,121.47745273549235,-0.006882279197759184,-0.03600244824972434,0.9732082412276777,0.9890327654752822
110,"left Gustatory areas, layer 4",3,3,68.32871328272279,68.32871328272279,55.401659418423876,47.09141050566029,0.0,0.0,1.0,1.0
149,"left Posterior auditory area, layer 6b",3,2,3.856815533335137,3.856815533335137,3.856815533335137,3.856815533335137,0.0,0.0,1.0,1.0
11,"left Frontal pole, layer 6b",1,0,0.8485362346224445,,0.8485362346224445,,,,,
120,"left Visceral area, layer 6b",1,3,1.898658981848916,3.797317963697832,1.898658981848916,1.898658981848916,0.9999999996200752,,,
198,"left Posterolateral visual area, layer 6b",2,1,7.034512745676331,3.5172563728381654,7.034512745676331,3.5172563728381654,-0.9999999997949118,,,
